Policy_Cancelled_Post_Purchase,Policy_Start_Year,Policy_Start_Week,Grace_Period_Extensions,Previous_Policy_Duration_Months,Adult_Dependents,Child_Dependents,Infant_Dependents,Existing_Policyholder,Previous_Claims_Filed,Years_Without_Claims,Policy_Amendments_Count,Underwriting_Processing_Days,Vehicles_on_Policy,Custom_Riders_Requested,Days_Since_Quote,Purchased_Coverage_Bundle,Total_Dependents,Has_Children,Employer_ID_Present,Broker_ID_Missing,Underwriting_Delayed,Fast_Buyer,log_Income,log_Income_Per_Dependent,Risk_Score,Indecision_Score,Policy_Complexity,Month_Num,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Deductible_Tier_Ord,Agency_National,Emp_Employed_FullTime,Emp_Self_Employed,Emp_Unemployed,Acq_Aggregator_Site,Acq_Corporate_Partner,Acq_Direct_Website,Acq_Local_Broker,Broker_ID_TargetEnc,Region_TargetEnc,Employer_ID_TargetEnc
0,2016,35,1,2,2,2.0,0,0,0,0,0,0,1,2,37,3,4.0,1,0,0,0,0,11.025375026955416,9.416002245306398,1,0,2,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,1,0,1,0,0,0,0,1,0,2.649645790891766,2.841735931654188,2.7721016236441542
0,2016,47,1,0,1,0.0,0,1,0,3,0,0,1,0,28,2,1.0,0,1,1,0,0,10.170491421987172,9.477382524199868,-2,0,0,3,1.0,6.123233995736766e-17,-0.5680647467311559,0.8229838658936564,1,0,1,0,0,0,1,0,0,2.583448877706838,2.6246346197067454,2.3130599999477157
0,2016,16,0,3,3,0.0,0,0,0,0,0,0,0,1,23,4,3.0,0,0,0,0,0,10.835332881983282,9.449097593063618,0,0,1,8,-0.8660254037844384,-0.5000000000000004,0.9350162426854148,-0.35460488704253545,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.7646248793391384,2.773039070400976
0,2017,2,1,2,2,0.0,0,0,0,0,0,0,0,2,241,2,2.0,0,0,0,0,0,10.401959887657016,9.303408342938296,1,0,2,5,0.49999999999999994,-0.8660254037844387,0.23931566428755774,0.970941817426052,1,0,0,1,0,1,0,0,0,2.836790606428774,2.7490873854963556,2.7718757197912924
1,2017,29,0,2,2,0.0,0,0,0,0,0,0,0,0,191,2,2.0,0,0,0,0,0,10.402032172539666,9.303480623430369,0,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.841735931654188,2.7721016236441542
0,2016,42,2,3,1,0.0,0,0,0,0,1,0,0,0,382,2,1.0,0,0,0,0,0,10.035143249643154,9.342039900261296,2,382,1,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,0,1,0,0,0,0,1,2.560441906997273,2.8315542008262207,2.773039070400976
0,2017,24,2,5,2,0.0,0,0,0,0,1,0,1,1,183,3,2.0,0,0,0,0,0,10.941263082304989,9.84268621719011,2,183,2,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,2,1,1,0,0,1,0,0,0,2.728583246565186,2.760308203264639,2.7718757197912924
1,2016,5,0,1,1,0.0,0,0,0,0,0,0,0,0,14,2,1.0,0,0,0,0,0,9.387519562774406,8.694456141674094,0,0,0,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,0.8229838658936564,1,1,1,0,0,0,1,0,0,2.7294795423591007,2.6246346197067454,2.7718757197912924
1,2017,15,2,3,2,0.0,0,0,0,0,2,0,0,2,97,3,2.0,0,0,0,0,0,10.315817377798288,9.217271297524434,2,194,4,8,-0.8660254037844384,-0.5000000000000004,0.9709418174260521,-0.2393156642875575,1,1,1,0,0,1,0,0,0,2.728261300870928,2.8903002604354273,2.773039070400976
1,2017,24,0,1,2,0.0,0,0,0,0,0,0,0,0,444,2,2.0,0,0,0,0,0,10.32244950047393,9.22390298256515,0,0,0,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,1,0,0,0,0,0,0,2.540486053176476,2.619937665862752,2.773039070400976
0,2015,40,2,5,2,0.0,0,0,0,0,0,0,0,0,48,4,2.0,0,0,0,0,0,9.84631225620073,8.747805846067804,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,1,1,0,0,0,0,0,1,2.8762257482344977,2.8789866147675753,2.771069059750662
0,2015,42,1,2,2,0.0,0,0,0,0,0,0,1,0,6,4,2.0,0,0,1,0,1,10.167233170188164,9.068697695462129,1,0,0,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,1,1,0,0,0,0,1,0,2.5913161633070634,2.620213910149435,2.771069059750662
0,2017,19,2,3,2,0.0,0,0,0,0,0,0,0,0,279,2,2.0,0,0,0,0,0,10.284646306779747,9.186102322722908,2,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,0,1,0,0,0,0,1,2.8188737929839647,2.7218810301875296,2.7721016236441542
0,2017,3,0,2,2,0.0,0,0,0,0,0,0,0,2,304,4,2.0,0,0,0,0,0,10.72215553267156,9.623587344901903,0,0,2,5,0.49999999999999994,-0.8660254037844387,0.3546048870425356,0.9350162426854148,2,0,1,0,0,1,0,0,0,2.836790606428774,2.7653450249559866,2.7718757197912924
0,2015,46,0,3,1,0.0,0,0,0,0,3,0,0,0,29,2,1.0,0,1,0,0,0,9.622359290210117,8.929278338631601,0,87,3,3,1.0,6.123233995736766e-17,-0.6631226582407955,0.7485107481711007,1,1,0,1,0,0,1,0,0,2.717751575440144,2.760403058319625,2.6717132084542374
1,2016,27,1,0,2,0.0,0,0,0,0,0,0,0,0,14,2,2.0,0,0,1,0,0,7.810693258325582,6.712891395013032,1,0,0,10,-0.8660254037844386,0.5000000000000001,-0.12053668025532283,-0.992708874098054,1,1,1,0,0,0,0,1,0,2.5884878412643415,2.619937665862752,2.773039070400976
0,2016,18,0,2,2,0.0,0,0,0,0,0,0,0,1,140,2,2.0,0,0,0,0,0,10.015079909869222,8.916557058079754,0,0,1,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,1,0,0,1,0,0,0,0,0,2.235903120978646,2.626062861041803,2.7722462297698374
0,2016,24,0,2,3,0.0,0,0,0,0,0,0,0,0,21,4,3.0,0,0,0,0,0,10.818803008983775,9.432568704605512,0,0,0,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.694521107760597,2.773039070400976
1,2017,27,0,1,2,0.0,0,0,0,0,0,0,0,2,324,2,2.0,0,0,0,0,0,10.481377910125781,9.382821727963544,0,0,2,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,4,0,1,0,0,1,0,0,0,2.836790606428774,2.8411396005635243,2.7718757197912924
0,2015,48,2,1,2,0.0,0,0,0,0,0,0,0,0,67,4,2.0,0,0,0,0,0,9.822183132571624,8.723679308126155,2,0,0,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,0,0,0,1,0,0,0,1,2.5169725656952715,2.7688928281029224,2.7721016236441542
0,2016,47,1,1,2,0.0,0,0,0,0,1,0,0,0,57,2,2.0,0,0,0,0,0,10.392757513336402,9.294206530168948,1,57,1,3,1.0,6.123233995736766e-17,-0.5680647467311559,0.8229838658936564,1,0,1,0,0,0,0,1,0,2.6404476220729736,2.8561510526119114,2.7718757197912924
0,2016,17,0,3,2,0.0,0,0,0,0,0,0,0,0,48,2,2.0,0,0,0,0,0,10.334006833879995,9.235459560236881,0,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8854560256532099,-0.4647231720437685,4,0,1,0,0,1,0,0,0,2.8318616174293143,2.7610966617095727,2.773039070400976
0,2016,50,1,2,2,0.0,0,0,0,0,0,0,0,1,10,4,2.0,0,0,0,0,0,10.74964783755833,9.651078453893614,1,0,1,4,0.8660254037844387,-0.4999999999999998,-0.2393156642875578,0.970941817426052,1,0,1,0,0,1,0,0,0,2.828848952938124,2.8690333129168364,2.7722462297698374
0,2016,46,0,1,1,0.0,0,0,0,0,0,0,0,0,0,4,1.0,0,1,1,0,1,10.465322020237474,9.772203347379172,0,0,0,3,1.0,6.123233995736766e-17,-0.6631226582407955,0.7485107481711007,1,0,1,0,0,0,1,0,0,2.583448877706838,2.760403058319625,2.75943092051392
1,2015,29,2,5,2,2.0,0,0,0,0,0,0,0,0,28,1,4.0,1,0,0,0,0,11.215689902913374,9.606305834324061,2,0,0,11,-0.5000000000000004,0.8660254037844384,-0.3546048870425356,-0.9350162426854148,1,1,1,0,0,0,0,1,0,3.661934238457858,2.626062861041803,2.7722462297698374
0,2015,36,0,4,2,0.0,0,0,0,0,0,0,0,2,113,3,2.0,0,0,0,0,0,10.896767843658285,9.798192590285186,0,0,2,1,0.49999999999999994,0.8660254037844387,-0.9350162426854147,-0.3546048870425359,2,1,1,0,0,1,0,0,0,2.728261300870928,2.619937665862752,2.773039070400976
1,2016,18,2,2,2,0.0,0,0,0,0,0,0,0,0,15,4,2.0,0,0,0,0,0,10.664065318182233,9.565499768052206,2,0,0,8,-0.8660254037844384,-0.5000000000000004,0.8229838658936565,-0.5680647467311557,2,1,1,0,0,1,0,0,0,2.7279944094031903,2.890275387145616,2.7721016236441542
1,2015,52,2,4,2,2.0,0,0,0,0,0,0,0,0,92,6,4.0,1,0,0,0,0,10.143465015141118,8.534184419450051,2,0,0,4,0.8660254037844387,-0.4999999999999998,6.432490598706546e-16,1.0,1,1,1,0,0,0,0,1,0,3.661934238457858,2.626062861041803,2.7722462297698374
0,2017,32,2,5,2,0.0,0,0,0,0,1,0,0,0,76,2,2.0,0,0,0,0,0,11.427502643739329,10.328912138383895,2,76,1,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,2,1,1,0,0,1,0,0,0,2.867189975076971,2.626062861041803,2.7722462297698374
0,2017,23,2,5,2,0.0,0,0,0,0,0,0,0,2,118,6,2.0,0,0,0,0,0,10.403951579890863,9.305399914312956,2,0,2,10,-0.8660254037844386,0.5000000000000001,0.35460488704253584,-0.9350162426854147,1,1,0,1,0,1,0,0,0,2.847099302567727,2.8561510526119114,2.7718757197912924
0,2015,42,1,3,1,0.0,0,0,0,0,1,0,0,0,285,2,1.0,0,1,1,0,0,9.471826558738565,8.778756365866016,1,285,1,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,1,0,1,0,0,0,0,0,2.5884878412643415,2.8903002604354273,2.5569056347163213
0,2015,36,2,3,2,0.0,0,0,0,0,0,0,0,1,4,4,2.0,0,0,0,0,1,10.089544208487736,8.991014939029073,2,0,1,1,0.49999999999999994,0.8660254037844387,-0.9350162426854147,-0.3546048870425359,1,0,1,0,0,1,0,0,0,2.6786738125982765,2.760403058319625,2.7718757197912924
1,2016,21,0,2,2,0.0,0,0,0,0,0,30,0,0,38,2,2.0,0,0,0,1,0,10.872165400356856,9.773591069425848,0,0,0,9,-1.0,-1.8369701987210297e-16,0.5680647467311558,-0.8229838658936564,1,0,1,0,0,0,0,0,1,2.6703325524380923,2.6243312997633286,2.7721016236441542
0,2016,40,0,1,2,0.0,0,0,0,0,0,0,0,3,45,3,2.0,0,0,0,0,0,11.112853189365941,10.014270738903148,0,0,3,2,0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1,0,1,0,0,0,0,1,0,2.649645790891766,2.873653340917678,2.7721016236441542
1,2017,24,1,4,2,0.0,0,0,0,0,0,0,0,0,150,2,2.0,0,0,0,0,0,10.7605542563044,9.661984407252152,1,0,0,10,-0.8660254037844386,0.5000000000000001,0.23931566428755768,-0.970941817426052,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2017,22,0,2,2,0.0,0,0,0,0,0,0,0,1,12,2,2.0,0,0,0,0,0,10.86378617457129,9.76521216302688,0,0,1,9,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,4,0,1,0,0,1,0,0,0,2.8276990465078673,2.812881157942734,2.7721016236441542
1,2017,19,0,2,2,0.0,0,0,0,0,0,0,0,0,11,2,2.0,0,0,0,0,0,10.496406027149094,9.397849008138897,0,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,1,1,0,0,1,0,0,0,2.728261300870928,2.7544765952219668,2.773039070400976
1,2015,33,2,2,2,0.0,0,0,0,0,0,0,0,0,88,7,2.0,0,0,1,0,0,11.318858560844543,10.220270555431867,2,0,0,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,2,1,1,0,0,0,0,1,0,2.5966078088390705,2.626062861041803,2.7722462297698374
0,2016,41,0,0,2,0.0,0,1,0,0,0,0,0,0,1,2,2.0,0,0,1,0,1,0.0,0.0,0,0,0,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,1,0,1,0,0,0,1,0,2.581251174118251,2.6243312997633286,2.7721016236441542
0,2017,20,2,4,2,0.0,0,0,0,0,0,0,0,1,117,2,2.0,0,0,0,0,0,10.662380337914918,9.563814866602948,2,0,1,9,-1.0,-1.8369701987210297e-16,0.6631226582407952,-0.7485107481711012,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.683600349574328,2.773039070400976
1,2016,36,0,3,2,0.0,0,0,0,0,1,0,0,2,29,4,2.0,0,0,0,0,0,10.708216804675272,9.609649235906318,0,29,3,1,0.49999999999999994,0.8660254037844387,-0.9350162426854147,-0.3546048870425359,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.8148483078241346,2.771069059750662
1,2016,39,2,0,2,0.0,0,0,0,0,0,0,0,1,48,2,2.0,0,0,0,0,0,10.357908525370343,9.259359716231058,2,0,1,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1,1,1,0,0,1,0,0,0,2.728583246565186,2.7335387705231486,2.7718757197912924
1,2016,27,1,1,2,0.0,0,0,0,0,0,0,0,1,12,2,2.0,0,0,0,0,0,11.000778134801687,9.902199222995904,1,0,1,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,1,0,1,0,0,1,0,0,0,2.828848952938124,2.6912171911376417,2.7722462297698374
1,2016,9,2,5,2,0.0,0,0,0,0,0,0,0,0,51,3,2.0,0,0,0,0,0,8.30636845101928,7.208249918810895,2,0,0,6,1.2246467991473532e-16,-1.0,0.8854560256532099,0.4647231720437686,1,0,1,0,0,0,0,0,1,2.7094195948402144,2.619937665862752,2.773039070400976
0,2015,48,1,2,1,0.0,0,0,0,0,0,0,0,0,110,2,1.0,0,0,0,0,0,9.947534102584672,9.254434766350782,1,0,0,3,1.0,6.123233995736766e-17,-0.4647231720437684,0.88545602565321,1,0,0,1,0,0,0,0,0,2.544011449183296,2.780168349236704,2.771069059750662
0,2016,16,2,1,2,0.0,0,0,0,0,0,0,0,0,120,2,2.0,0,0,0,0,0,10.385432721930625,9.28688218944788,2,0,0,8,-0.8660254037844384,-0.5000000000000004,0.9350162426854148,-0.35460488704253545,1,0,1,0,0,0,0,1,0,2.647885216976649,2.626062861041803,2.7722462297698374
1,2016,14,1,0,3,0.0,0,0,0,0,0,0,0,0,38,2,3.0,0,0,0,0,0,11.019148516454505,9.632903308918108,1,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,0,1,0,0,1,0,0,0,2.836790606428774,2.869852256503035,2.7718757197912924
0,2016,44,2,3,2,0.0,0,0,0,0,0,0,0,1,120,4,2.0,0,0,0,0,0,9.988869060343639,8.890348583653843,2,0,1,2,0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,1,1,0,1,0,1,0,0,0,2.728583246565186,2.869852256503035,2.7718757197912924
0,2015,38,2,4,1,0.0,0,0,0,0,0,0,0,0,95,2,1.0,0,0,0,0,0,10.240455737583158,9.547344252963768,2,0,0,1,0.49999999999999994,0.8660254037844387,-0.992708874098054,-0.12053668025532357,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.7646248793391384,2.773039070400976
0,2015,31,2,1,1,1.0,0,0,0,0,2,0,0,1,107,0,2.0,1,0,0,0,0,10.273622502789678,9.175079275848967,2,214,3,12,-2.4492935982947064e-16,1.0,-0.5680647467311556,-0.8229838658936565,2,0,0,1,0,0,0,0,1,2.6468442688944,2.749738637018215,2.771069059750662
1,2017,33,2,4,2,0.0,0,0,0,0,0,0,0,0,158,4,2.0,0,0,0,0,0,10.903695629816921,9.805120120762613,2,0,0,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.6243312997633286,2.7721016236441542
0,2015,50,0,1,1,0.0,0,0,0,0,0,0,0,0,5,2,1.0,0,1,1,0,1,9.90657328675757,9.213475950906446,0,0,0,4,0.8660254037844387,-0.4999999999999998,-0.2393156642875578,0.970941817426052,1,0,1,0,0,0,1,0,0,2.5966078088390705,2.626062861041803,2.3088237347251486
0,2017,10,4,6,2,0.0,0,0,0,0,0,0,0,0,185,4,2.0,0,0,0,0,0,10.071850472608117,8.973322685079133,4,0,0,7,-0.4999999999999997,-0.8660254037844388,0.9350162426854148,0.35460488704253557,1,1,0,1,0,0,0,0,0,2.852396888794777,2.8690333129168364,2.7722462297698374
0,2015,43,2,5,2,0.0,0,0,0,0,0,0,0,0,80,2,2.0,0,0,0,0,0,9.568279116981818,8.469806641718966,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1,1,1,0,0,0,0,0,1,2.901765986093226,2.873653340917678,2.7721016236441542
1,2016,22,1,2,1,0.0,0,0,0,0,0,0,0,0,65,4,1.0,0,0,0,0,0,10.925689708290305,10.232560517654923,1,0,0,9,-1.0,-1.8369701987210297e-16,0.46472317204376906,-0.8854560256532096,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.8789866147675753,2.771069059750662
0,2017,18,1,2,2,2.0,0,0,0,0,0,0,1,1,66,6,4.0,1,0,0,0,0,10.825488748629324,9.216130377496489,1,0,1,9,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,1,1,1,0,0,0,0,1,0,3.642126728280372,2.8148483078241346,2.771069059750662
0,2015,47,0,2,2,0.0,0,0,0,0,0,0,0,0,0,7,2.0,0,0,0,0,1,10.381777381211352,9.283227074874578,0,0,0,3,1.0,6.123233995736766e-17,-0.5680647467311559,0.8229838658936564,2,1,1,0,0,0,0,1,0,3.661934238457858,2.7323346324660855,2.7722462297698374
0,2017,2,0,1,2,0.0,0,0,0,0,0,0,0,1,86,4,2.0,0,0,0,0,0,9.357619208968345,8.259179516063265,0,0,1,5,0.49999999999999994,-0.8660254037844387,0.23931566428755774,0.970941817426052,1,1,1,0,0,1,0,0,0,3.352241014802408,2.683600349574328,2.773039070400976
0,2017,21,2,3,2,0.0,0,0,0,0,2,0,0,0,195,2,2.0,0,1,1,0,0,10.019012485039973,8.920489282239561,2,390,2,9,-1.0,-1.8369701987210297e-16,0.5680647467311558,-0.8229838658936564,1,1,0,1,0,0,0,0,0,2.5913161633070634,2.8789866147675753,2.5820839137556275
1,2017,28,0,2,2,0.0,0,0,0,0,0,0,0,2,87,4,2.0,0,0,0,0,0,10.844667560587933,9.746094287875012,0,0,2,11,-0.5000000000000004,0.8660254037844384,-0.23931566428755743,-0.9709418174260521,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.873206864045095,2.773039070400976
0,2016,33,0,1,2,0.0,0,0,0,0,0,0,0,0,0,4,2.0,0,0,0,0,1,11.318317012480325,10.219729020221608,0,0,0,12,-2.4492935982947064e-16,1.0,-0.7485107481711011,-0.6631226582407952,1,1,1,0,0,0,0,1,0,3.6548443682669487,2.619937665862752,2.773039070400976
1,2016,41,0,1,2,0.0,0,0,0,0,2,0,0,0,389,2,2.0,0,0,0,0,0,9.69343481638003,8.594945894414048,0,778,2,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,1,0,1,0,0,0,0,0,2.702644404046333,2.6243312997633286,2.7721016236441542
0,2016,5,0,1,1,0.0,0,0,0,0,0,0,1,1,8,2,1.0,0,0,0,0,0,10.159043306996896,9.4659348499849,0,0,1,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,0.8229838658936564,1,0,1,0,0,1,0,0,0,2.828848952938124,2.8690333129168364,2.7722462297698374
1,2017,6,2,5,2,0.0,0,0,0,0,0,0,0,0,22,2,2.0,0,0,0,0,0,10.380661662329922,9.282111425184453,2,0,0,6,1.2246467991473532e-16,-1.0,0.6631226582407952,0.7485107481711011,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.7688928281029224,2.7721016236441542
0,2015,53,0,3,2,0.0,0,0,0,0,0,0,0,1,2,4,2.0,0,0,0,0,1,11.058125984638288,9.959545212620743,0,0,1,4,0.8660254037844387,-0.4999999999999998,0.12053668025532314,0.992708874098054,1,0,1,0,0,1,0,0,0,2.8318616174293143,2.7646248793391384,2.773039070400976
0,2017,7,1,3,1,0.0,0,0,0,0,1,0,0,1,230,2,1.0,0,0,0,0,0,10.055745442165687,9.362641199023175,1,230,2,6,1.2246467991473532e-16,-1.0,0.7485107481711011,0.6631226582407953,2,1,1,0,0,1,0,0,0,2.728261300870928,2.8903002604354273,2.773039070400976
1,2016,41,2,1,2,0.0,0,0,0,0,0,0,0,0,148,2,2.0,0,0,0,0,0,10.589397608168577,9.490835681401096,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,4,0,1,0,0,1,0,0,0,2.8342841875511606,2.7772425842406867,2.771069059750662
0,2017,7,2,3,3,1.0,0,0,0,0,0,0,1,1,145,5,4.0,1,0,0,0,0,10.347051590988293,8.737742019345372,2,0,1,6,1.2246467991473532e-16,-1.0,0.7485107481711011,0.6631226582407953,1,1,1,0,0,0,0,1,0,3.6647492338720875,2.6243312997633286,2.7721016236441542
0,2017,19,0,1,2,2.0,0,0,0,0,0,0,0,0,11,7,4.0,1,0,0,0,0,11.431318259107375,9.821923746912786,0,0,0,9,-1.0,-1.8369701987210297e-16,0.7485107481711013,-0.663122658240795,1,0,1,0,0,1,0,0,0,2.8276990465078673,2.661588317216069,2.7721016236441542
1,2016,32,2,1,3,0.0,0,0,0,0,0,0,0,0,114,2,3.0,0,0,0,0,0,10.326293108937177,8.940097023891237,2,0,0,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,1,0,1,0,0,0,0,0,1,2.673463349375016,2.619937665862752,2.773039070400976
1,2017,26,0,3,3,0.0,0,0,0,0,0,0,0,0,28,4,3.0,0,0,0,0,0,11.300184246301379,9.913926996427277,0,0,0,10,-0.8660254037844386,0.5000000000000001,-3.216245299353273e-16,-1.0,1,0,1,0,0,1,0,0,0,2.836790606428774,2.8561510526119114,2.7718757197912924
0,2017,32,4,7,2,0.0,0,0,0,0,2,0,0,2,190,2,2.0,0,0,0,0,0,10.719515862471889,9.620947791265262,4,380,4,12,-2.4492935982947064e-16,1.0,-0.663122658240795,-0.7485107481711013,2,1,1,0,0,0,0,0,1,2.650353422270624,2.6243312997633286,2.7721016236441542
0,2016,14,0,2,2,0.0,0,0,0,0,0,0,0,0,37,2,2.0,0,0,0,0,0,10.170010465517862,9.071474777760958,0,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,-0.12053668025532288,1,0,1,0,0,0,0,0,1,2.6444051986123918,2.816399070082572,2.7722462297698374
0,2015,51,0,1,1,0.0,0,0,0,0,0,0,0,0,10,2,1.0,0,0,0,0,0,10.11093130443342,9.41782475599553,0,0,0,4,0.8660254037844387,-0.4999999999999998,-0.12053668025532363,0.992708874098054,1,0,0,1,0,0,1,0,0,2.986809339263029,2.6243312997633286,2.7721016236441542
0,2016,39,0,1,2,0.0,0,0,0,0,0,0,0,1,8,4,2.0,0,0,0,0,0,10.982460920507402,9.883882625695925,0,0,1,1,0.49999999999999994,0.8660254037844387,-1.0,-1.8369701987210297e-16,1,0,1,0,0,1,0,0,0,2.668500349038625,2.7411444525083755,2.773039070400976
0,2016,13,1,0,2,0.0,0,0,0,0,1,0,0,1,9,2,2.0,0,0,0,0,0,9.197434447656581,8.099024736381326,1,9,2,7,-0.4999999999999997,-0.8660254037844388,1.0,-1.6081226496766364e-16,1,1,1,0,0,0,0,0,1,2.7163601915715168,2.620213910149435,2.771069059750662
0,2016,44,2,5,1,0.0,0,0,0,0,0,0,0,1,54,2,1.0,0,0,0,0,0,9.599781106191061,8.90670166690014,2,0,1,2,0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,1,1,0,1,0,1,0,0,0,2.728583246565186,2.8561510526119114,2.7718757197912924
0,2015,41,2,3,2,0.0,0,0,0,0,0,0,0,1,8,4,2.0,0,0,0,0,0,10.095492077712418,8.996962315952253,2,0,1,2,0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1,1,1,0,0,1,0,0,0,2.728583246565186,2.869852256503035,2.7718757197912924
0,2017,18,2,5,2,0.0,0,0,0,0,0,0,1,3,166,4,2.0,0,0,0,0,0,10.789537403606035,9.690966342199292,2,0,3,9,-1.0,-1.8369701987210297e-16,0.8229838658936565,-0.5680647467311557,2,1,0,1,0,1,0,0,0,2.7182234133007244,2.7353417202591603,2.7722462297698374
1,2016,20,0,2,2,0.0,0,0,0,0,0,0,0,0,59,2,2.0,0,0,0,0,0,10.499905196481269,9.401347984416466,0,0,0,9,-1.0,-1.8369701987210297e-16,0.6631226582407952,-0.7485107481711012,4,0,1,0,0,1,0,0,0,2.828848952938124,2.834425338876217,2.7722462297698374
0,2017,35,1,2,2,0.0,0,0,0,0,0,0,0,2,37,3,2.0,0,0,0,0,0,11.280625748619682,10.182038689588575,1,0,2,12,-2.4492935982947064e-16,1.0,-0.8854560256532096,-0.4647231720437691,2,1,0,1,0,1,0,0,0,2.731333256828505,2.620213910149435,2.771069059750662
1,2016,31,0,3,1,0.0,0,0,0,0,0,0,0,0,66,4,1.0,0,0,0,0,0,10.587412589550162,9.894290640291867,0,0,0,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311556,-0.8229838658936565,1,0,1,0,0,0,0,1,0,2.6404476220729736,2.6246346197067454,2.7718757197912924
1,2017,12,2,1,3,0.0,0,0,0,0,0,0,0,0,68,4,3.0,0,0,0,0,0,10.750418131197941,9.364188077339884,2,0,0,7,-0.4999999999999997,-0.8660254037844388,0.992708874098054,0.120536680255323,1,0,1,0,0,1,0,0,0,2.8342841875511606,2.749738637018215,2.771069059750662
0,2017,27,2,5,3,0.0,0,0,0,0,1,0,0,1,145,7,3.0,0,0,0,0,0,11.063554706508441,9.677307364052618,2,145,2,11,-0.5000000000000004,0.8660254037844384,-0.12053668025532283,-0.992708874098054,1,1,0,1,0,0,0,1,0,3.6647492338720875,2.8666436226602534,2.7721016236441542
0,2016,36,1,2,2,0.0,0,0,0,0,0,0,0,2,39,2,2.0,0,0,0,0,0,10.183531906733656,9.084995190231899,1,0,2,12,-2.4492935982947064e-16,1.0,-0.9350162426854147,-0.3546048870425359,1,0,1,0,0,1,0,0,0,2.6810329023078534,2.7772425842406867,2.771069059750662
0,2016,42,2,2,2,0.0,0,0,0,0,0,0,0,0,73,4,2.0,0,0,0,0,0,10.450417210730999,9.351862792784921,2,0,0,2,0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1,0,1,0,0,0,0,0,1,2.6739531839390156,2.8690333129168364,2.7722462297698374
0,2016,13,0,5,3,0.0,0,0,0,0,0,0,1,1,38,4,3.0,0,0,0,0,0,10.807334784191642,9.42110117250103,0,0,1,7,-0.4999999999999997,-0.8660254037844388,1.0,-1.6081226496766364e-16,1,0,1,0,0,1,0,0,0,2.836790606428774,2.8220006343972877,2.7718757197912924
